Homolog, Bit Score
1, 0
1, 0
1, 0
1, 928
1, 974
1, 947
1, 914
1, 1045
1, 921
1, 498
1, 475
1, 464
1, 414
1, 435
1, 665
1, 653
1, 517
1, 669
1, 728
1, 355
1, 387
1, 478
1, 467
1, 665
1, 480
1, 336
1, 399
1, 473
1, 448
1, 621
1, 455
1, 445
1, 404
1, 399
1, 402
1, 399
1, 429
1, 431
1, 416
1, 434
1, 914
1, 527
1, 940
1, 510
1, 918
1, 532
1, 559
1, 306
1, 403
1, 339
1, 523
1, 366
1, 292
1, 399
1, 355
1, 673
1, 362
1, 251
1, 251
1, 302
1, 232
1, 377
1, 395
1, 368
1, 351
1, 396
1, 365
1, 207
1, 530
1, 201
1, 81
1, 0
1, 209
1, 529
1, 0
1, 0
1, 203
1, 108
1, 0
1, 0
1, 0
1, 428
1, 0
1, 312
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 430
1, 427
1, 0
1, 0
1, 0
1, 0
1, 429
1, 0
1, 0
1, 0
1, 437
1, 0
1, 0
1, 448
1, 445
1, 569
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 228
1, 461
1, 0
1, 709
1, 0
1, 641
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 324
1, 316
1, 0
1, 0
1, 0
1, 0
1, 317
1, 0
1, 0
1, 0
1, 314
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 503
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 742
1, 451
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 251
1, 463
1, 0
1, 457
1, 0
1, 442
1, 0
1, 447
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 263
1, 475
1, 0
1, 451
1, 0
1, 449
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 213
1, 500
1, 0
1, 599
1, 0
1, 566
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 605
1, 0
1, 0
1, 0
1, 0
1, 571
1, 0
1, 0
1, 0
1, 402
1, 0
1, 0
1, 0
1, 0
1, 594
1, 0
1, 0
1, 0
1, 403
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 245
1, 0
1, 240
1, 0
1, 248
1, 0
1, 0
1, 488
1, 0
1, 466
1, 0
1, 0
1, 0
1, 0
1, 406
1, 0
1, 707
1, 0
1, 0
1, 0
1, 0
1, 261
1, 217
1, 217
1, 114
1, 111
1, 115
1, 117
1, 159
1, 157
1, 0
1, 0
1, 0
1, 0
1, 208
1, 117
1, 57
1, 115
1, 112
1, 0
1, 106
1, 0
1, 56
1, 169
1, 378
1, 235
1, 166
1, 141
1, 235
1, 112
1, 118
1, 120
1, 116
1, 212
1, 403
1, 321
1, 215
1, 126
1, 129
1, 428
1, 107
1, 86
1, 96
1, 117
1, 94
1, 97
1, 96
1, 0
1, 107
1, 82
1, 105
1, 121
1, 95
1, 103
1, 104
1, 92
1, 256
1, 100
1, 109
1, 106
1, 102
1, 72
1, 100
1, 87
1, 105
1, 110
1, 94
1, 86
1, 82
1, 240
1, 218
1, 521
1, 87
1, 0
1, 346
1, 235
1, 126
1, 135
1, 219
1, 113
1, 132
1, 92
1, 0
1, 0
1, 100
1, 0
1, 0
1, 296
1, 339
1, 328
1, 423
1, 0
1, 369
1, 368
1, 385
1, 349
1, 518
1, 0
1, 0
1, 0
1, 0
1, 436
1, 0
1, 0
1, 0
1, 0
1, 0
1, 367
1, 371
1, 321
1, 0
1, 317
1, 310
1, 297
1, 248
1, 268
1, 593
1, 382
1, 0
1, 367
1, 376
1, 341
1, 248
1, 289
